dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd,oracle_method_original,oracle_success_original,oracle_rmsd_original,oracle_endpoint_rule
posebusters_benchmark,7TXK_LW8,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedTrue_rep1,False,13.393651979451558,public_neuralplexer_relaxedTrue_rep2,False,5.244831789930604,public_neuralplexer_relaxedFalse_rep2,False,4.92920755882728,public_neuralplexer_relaxedFalse_rep2,False,4.92920755882728,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedTrue_rep-1,False,5.028718597946533,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,cross_generator_balanced,,32,32,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,Vina/Meeko full,False,2.1337172727425724,Vina/Meeko full,False,2.1337172727425724,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,Boltz,32,14,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,public_boltz_ss_relaxedFalse_rep1,False,4.327300915274248,public_boltz_relaxedFalse_rep3,False,3.982427798215556,public_boltz_relaxedFalse_rep3,False,3.982427798215556,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,Chai,32,7,public_chai_relaxedFalse_rep1,False,24.46156960772739,Chai-1 full receptor s5/t200,False,16.633929170340775,Chai-1 full receptor s5/t200,False,16.633929170340775,Chai-1 full receptor s5/t200,False,16.633929170340775,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,False,16.20320077651326,DiffDock-L default s10/t20,False,36.38932152624814,public_diffdock_relaxedFalse_rep1,False,16.20320077651326,public_diffdock_relaxedFalse_rep1,False,16.20320077651326,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep1,False,13.393651979451558,public_neuralplexer_relaxedTrue_rep2,False,5.244831789930604,public_neuralplexer_relaxedFalse_rep2,False,4.92920755882728,public_neuralplexer_relaxedFalse_rep2,False,4.92920755882728,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedTrue_rep-1,False,5.028718597946533,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,public_dynamicbind_relaxedFalse_rep-1,False,2.968750932182309,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TXK_LW8,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,public_rfaa_relaxedFalse_rep1,False,3.142043443896556,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,1,1,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedFalse_rep1,False,2.666608547705469,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DiffDock,1,1,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,2,2,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedTrue_rep1,False,2.5414704870623184,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DiffDock,2,2,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep3,True,1.0614017084764638,public_boltz_relaxedFalse_rep3,True,1.0614017084764638,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,4,4,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedFalse_rep3,False,2.397943242184533,public_chai_relaxedFalse_rep3,False,2.397943242184533,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DiffDock,4,4,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedTrue_rep1,True,0.9175312749658948,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,8,7,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedFalse_rep3,False,2.397943242184533,public_chai_relaxedFalse_rep3,False,2.397943242184533,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DiffDock,8,7,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,DiffDock-L default s10/t20,False,4.1738109582412966,DiffDock-L default s10/t20,False,4.1738109582412966,DiffDock-L default s10/t20,False,4.1738109582412966,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_relaxedFalse_rep3,True,1.0614017084764638,public_boltz_relaxedFalse_rep3,True,1.0614017084764638,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedTrue_rep1,True,0.9175312749658948,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,16,7,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedFalse_rep3,False,2.397943242184533,public_chai_relaxedFalse_rep3,False,2.397943242184533,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DiffDock,16,7,public_diffdock_relaxedFalse_rep1,False,6.830030263594857,DiffDock-L default s10/t20,False,4.1738109582412966,DiffDock-L default s10/t20,False,4.1738109582412966,DiffDock-L default s10/t20,False,4.1738109582412966,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep1,False,20.93312257959697,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,public_neuralplexer_relaxedFalse_rep2,False,7.971232611676781,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,24.59996254661508,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,public_dynamicbind_relaxedTrue_rep-1,False,24.2892833532248,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,4.081614017266446,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,public_rfaa_relaxedTrue_rep1,False,3.64737483659805,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,True,1.1011893016680232,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedFalse_rep1,True,0.9175312749658948,public_boltz_ss_relaxedTrue_rep1,True,0.9175312749658948,any retained candidate satisfies the same frozen success_2a endpoint
posebusters_benchmark,7TYP_KUR,same_generator,Chai,32,7,public_chai_relaxedFalse_rep1,False,2.666608547705469,public_chai_relaxedTrue_rep1,False,2.5414704870623184,public_chai_relaxedFalse_rep3,False,2.397943242184533,public_chai_relaxedFalse_rep3,False,2.397943242184533,any retained candidate satisfies the same frozen success_2a endpoint
