dataset,mol_id,gpu,pid,log_path,tag,command,start_time,status,exit_code,elapsed_sec
posebusters_benchmark,7N4N_0BK,3,433854,logs/chai_default_s5_t200_posebusters_benchmark_7N4N_0BK.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7N4N_0BK --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109606.785717,finished,0,130.13
dockgen,6fgc_1_ADP_1,6,434750,logs/chai_default_s5_t200_dockgen_6fgc_1_ADP_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6fgc_1_ADP_1 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109626.8069966,finished,0,120.12
posebusters_benchmark,7N4W_P4V,4,435667,logs/chai_default_s5_t200_posebusters_benchmark_7N4W_P4V.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7N4W_P4V --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109636.8095024,finished,0,70.076
dockgen,6fgc_1_D95_1,5,435668,logs/chai_default_s5_t200_dockgen_6fgc_1_D95_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6fgc_1_D95_1 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109636.8109396,finished,0,120.128
posebusters_benchmark,7N6F_0I1,7,437875,logs/chai_default_s5_t200_posebusters_benchmark_7N6F_0I1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7N6F_0I1 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109676.8521292,finished,0,120.127
dockgen,6gbf_1_AMP_0,1,437876,logs/chai_default_s5_t200_dockgen_6gbf_1_AMP_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6gbf_1_AMP_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109676.853681,finished,0,200.217
posebusters_benchmark,7N7B_T3F,2,439411,logs/chai_default_s5_t200_posebusters_benchmark_7N7B_T3F.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7N7B_T3F --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109696.8752825,finished,0,190.208
dockgen,6jls_1_FMN_6,4,440170,logs/chai_default_s5_t200_dockgen_6jls_1_FMN_6.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6jls_1_FMN_6 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109706.8867536,finished,0,80.083
posebusters_benchmark,7N7H_CTP,3,441122,logs/chai_default_s5_t200_posebusters_benchmark_7N7H_CTP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7N7H_CTP --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109736.9179983,finished,0,90.094
dockgen,6n19_2_K8V_0,6,441878,logs/chai_default_s5_t200_dockgen_6n19_2_K8V_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6n19_2_K8V_0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109746.928828,finished,0,120.129
posebusters_benchmark,7NA4_1I9,5,442632,logs/chai_default_s5_t200_posebusters_benchmark_7NA4_1I9.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NA4_1I9 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109756.9403176,finished,0,80.083
dockgen,6nco_1_KQP_0,0,443589,logs/chai_default_s5_t200_dockgen_6nco_1_KQP_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6nco_1_KQP_0 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109786.9707766,finished,0,10.009
posebusters_benchmark,7NB4_U6Q,4,443590,logs/chai_default_s5_t200_posebusters_benchmark_7NB4_U6Q.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NB4_U6Q --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109786.9719608,finished,0,70.074
dockgen,6npp_1_KWG_0,7,444405,logs/chai_default_s5_t200_dockgen_6npp_1_KWG_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6npp_1_KWG_0 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109796.9808886,finished,0,70.077
posebusters_benchmark,7NF0_BYN,0,444406,logs/chai_default_s5_t200_posebusters_benchmark_7NF0_BYN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NF0_BYN --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109796.9822545,finished,0,50.053
dockgen,6o6y_1_ACK_0,3,445987,logs/chai_default_s5_t200_dockgen_6o6y_1_ACK_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6o6y_1_ACK_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109827.0137517,finished,0,300.328
posebusters_benchmark,7NF3_4LU,5,446729,logs/chai_default_s5_t200_posebusters_benchmark_7NF3_4LU.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NF3_4LU --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109837.0247047,finished,0,190.204
dockgen,6o70_1_ACK_1,0,447467,logs/chai_default_s5_t200_dockgen_6o70_1_ACK_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6o70_1_ACK_1 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109847.036206,finished,0,300.329
posebusters_benchmark,7NFB_GEN,4,447822,logs/chai_default_s5_t200_posebusters_benchmark_7NFB_GEN.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NFB_GEN --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109857.0476422,finished,0,210.223
dockgen,6pa2_1_ASP_2,6,448569,logs/chai_default_s5_t200_dockgen_6pa2_1_ASP_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6pa2_1_ASP_2 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109867.0594244,finished,0,200.211
posebusters_benchmark,7NGW_UAW,7,448570,logs/chai_default_s5_t200_posebusters_benchmark_7NGW_UAW.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NGW_UAW --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109867.0605595,finished,0,70.076
dockgen,6pa6_2_ASN_0,1,450328,logs/chai_default_s5_t200_dockgen_6pa6_2_ASN_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6pa6_2_ASN_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109877.0729396,finished,0,330.359
posebusters_benchmark,7NLK_UHK,2,451063,logs/chai_default_s5_t200_posebusters_benchmark_7NLK_UHK.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NLK_UHK --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109887.084417,finished,0,190.202
dockgen,6paa_1_ASP_2,7,452157,logs/chai_default_s5_t200_dockgen_6paa_1_ASP_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6paa_1_ASP_2 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779109937.1379328,finished,0,190.204
posebusters_benchmark,7NLV_UJE,5,453602,logs/chai_default_s5_t200_posebusters_benchmark_7NLV_UJE.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NLV_UJE --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110027.229876,finished,0,140.157
dockgen,6qkr_1_FAD_0,4,454606,logs/chai_default_s5_t200_dockgen_6qkr_1_FAD_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6qkr_1_FAD_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110067.2724485,finished,0,190.215
posebusters_benchmark,7NML_I7B,6,454607,logs/chai_default_s5_t200_posebusters_benchmark_7NML_I7B.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NML_I7B --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110067.27408,finished,0,100.113
dockgen,6rms_1_AMP_1,2,455993,logs/chai_default_s5_t200_dockgen_6rms_1_AMP_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6rms_1_AMP_1 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110077.290134,finished,0,120.13
posebusters_benchmark,7NP6_UK8,3,457066,logs/chai_default_s5_t200_posebusters_benchmark_7NP6_UK8.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NP6_UK8 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110127.344189,finished,0,90.1
dockgen,6ryz_1_SAM_2,7,457067,logs/chai_default_s5_t200_dockgen_6ryz_1_SAM_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6ryz_1_SAM_2 --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110127.3453903,finished,0,190.208
posebusters_benchmark,7NPL_UKZ,0,458519,logs/chai_default_s5_t200_posebusters_benchmark_7NPL_UKZ.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NPL_UKZ --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110147.3667502,finished,0,90.099
dockgen,6rz2_1_5CD_2,5,459325,logs/chai_default_s5_t200_dockgen_6rz2_1_5CD_2.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6rz2_1_5CD_2 --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110167.3887131,finished,0,190.207
posebusters_benchmark,7NR6_UO8,6,459326,logs/chai_default_s5_t200_posebusters_benchmark_7NR6_UO8.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NR6_UO8 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110167.3899343,finished,0,90.098
dockgen,6tvg_1_AP2_1,2,460785,logs/chai_default_s5_t200_dockgen_6tvg_1_AP2_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6tvg_1_AP2_1 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110197.4221127,finished,0,180.195
posebusters_benchmark,7NR8_UOE,1,461509,logs/chai_default_s5_t200_posebusters_benchmark_7NR8_UOE.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NR8_UOE --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110207.4336748,finished,0,190.207
dockgen,6uqy_2_AT3_0,3,462230,logs/chai_default_s5_t200_dockgen_6uqy_2_AT3_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6uqy_2_AT3_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110217.445225,finished,0,90.096
posebusters_benchmark,7NSW_HC4,0,463130,logs/chai_default_s5_t200_posebusters_benchmark_7NSW_HC4.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NSW_HC4 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110237.4677901,finished,0,190.204
dockgen,6ur1_2_AT3_0,4,463927,logs/chai_default_s5_t200_dockgen_6ur1_2_AT3_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6ur1_2_AT3_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110257.489832,finished,0,90.095
posebusters_benchmark,7NTG_F6R,6,463928,logs/chai_default_s5_t200_posebusters_benchmark_7NTG_F6R.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NTG_F6R --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110257.4909647,finished,0,120.127
dockgen,6v2a_1_ASN_3,3,465667,logs/chai_default_s5_t200_dockgen_6v2a_1_ASN_3.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6v2a_1_ASN_3 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110307.5430713,finished,0,190.2
posebusters_benchmark,7NU0_DCL,7,466427,logs/chai_default_s5_t200_posebusters_benchmark_7NU0_DCL.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NU0_DCL --gpu 7 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110317.5548599,finished,0,290.309
dockgen,6wyz_1_DGL_1,4,467318,logs/chai_default_s5_t200_dockgen_6wyz_1_DGL_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6wyz_1_DGL_1 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110347.586559,finished,0,190.2
posebusters_benchmark,7NUT_GLP,5,468040,logs/chai_default_s5_t200_posebusters_benchmark_7NUT_GLP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NUT_GLP --gpu 5 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110357.5977626,finished,0,290.311
dockgen,6xb3_3_9BG_1,2,468840,logs/chai_default_s5_t200_dockgen_6xb3_3_9BG_1.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6xb3_3_9BG_1 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110377.619515,finished,0,130.135
posebusters_benchmark,7NXO_UU8,6,468841,logs/chai_default_s5_t200_posebusters_benchmark_7NXO_UU8.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7NXO_UU8 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110377.6204298,finished,0,200.21
dockgen,6xug_1_O1Q_0,1,470282,logs/chai_default_s5_t200_dockgen_6xug_1_O1Q_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6xug_1_O1Q_0 --gpu 1 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110397.6419892,finished,0,320.343
posebusters_benchmark,7O0N_CDP,0,471156,logs/chai_default_s5_t200_posebusters_benchmark_7O0N_CDP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7O0N_CDP --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110427.6737807,finished,0,120.125
dockgen,6yao_1_OJ2_0,3,472317,logs/chai_default_s5_t200_dockgen_6yao_1_OJ2_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6yao_1_OJ2_0 --gpu 3 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110497.7448206,finished,0,120.131
posebusters_benchmark,7O1T_5X8,2,473039,logs/chai_default_s5_t200_posebusters_benchmark_7O1T_5X8.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7O1T_5X8 --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110507.7565444,finished,0,90.095
dockgen,6yap_1_OHZ_0,4,473843,logs/chai_default_s5_t200_dockgen_6yap_1_OHZ_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6yap_1_OHZ_0 --gpu 4 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110537.7887003,finished,0,120.131
posebusters_benchmark,7OCB_V88,0,474562,logs/chai_default_s5_t200_posebusters_benchmark_7OCB_V88.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7OCB_V88 --gpu 0 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110547.800527,finished,0,70.076
dockgen,6yaq_1_OHZ_0,6,475451,logs/chai_default_s5_t200_dockgen_6yaq_1_OHZ_0.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset dockgen --case-id 6yaq_1_OHZ_0 --gpu 6 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110577.831856,finished,0,190.211
posebusters_benchmark,7ODX_DGP,2,476181,logs/chai_default_s5_t200_posebusters_benchmark_7ODX_DGP.log,default_s5_t200,<REMOTE_PROJECT_ROOT>/.venv/bin/python scripts/70_run_posebench_chai_case.py --dataset posebusters_benchmark --case-id 7ODX_DGP --gpu 2 --tag default_s5_t200 --seed 1 --num-trunk-recycles 3 --num-diffn-timesteps 200 --num-diffn-samples 5 --num-trunk-samples 1,1779110597.8540504,finished,0,90.098
